X    f(X)    f'(X)    f''(X)    C(X)    absolute_error
1.407299999999764e+01    -1.546072015590238e-06    1.545879962272353e-06    -1.546064847319785e-06    -2.745578867455190e-15    2.745578867455190e-15
1.407399999999764e+01    -1.544526908402809e-06    1.544334670100236e-06    -1.544519754458276e-06    -2.745578927086055e-15    2.745578927086055e-15
1.407499999999764e+01    -1.542983345735264e-06    1.542790922248606e-06    -1.542976206088027e-06    -2.745578910871774e-15    2.745578910871774e-15
1.407599999999764e+01    -1.541441326044053e-06    1.541248717173744e-06    -1.541434200665547e-06    -2.745578885599489e-15    2.745578885599489e-15
1.407699999999764e+01    -1.539900847787172e-06    1.539708053333473e-06    -1.539893736648887e-06    -2.745578763684352e-15    2.745578763684352e-15
1.407799999999764e+01    -1.538361909424155e-06    1.538168929187157e-06    -1.538354812497641e-06    -2.745578654919691e-15    2.745578654919691e-15
1.407899999999764e+01    -1.536824509416079e-06    1.536631343195702e-06    -1.536817426672940e-06    -2.745578734241482e-15    2.745578734241482e-15
1.407999999999764e+01    -1.535288646225558e-06    1.535095293821549e-06    -1.535281577637455e-06    -2.745578811950405e-15    2.745578811950405e-15
1.408099999999764e+01    -1.533754318316742e-06    1.533560779528676e-06    -1.533747263855394e-06    -2.745578810678376e-15    2.745578810678376e-15
1.408199999999763e+01    -1.532221524155318e-06    1.532027798782598e-06    -1.532214483792500e-06    -2.745578753898595e-15    2.745578753898595e-15
1.408299999999763e+01    -1.530690262208506e-06    1.530496350050362e-06    -1.530683235916048e-06    -2.745578775342987e-15    2.745578775342987e-15
1.408399999999763e+01    -1.529160530945057e-06    1.528966431800548e-06    -1.529153518694847e-06    -2.745578645418856e-15    2.745578645418856e-15
1.408499999999763e+01    -1.527632328835254e-06    1.527438042503264e-06    -1.527625330599236e-06    -2.745578580271878e-15    2.745578580271878e-15
1.408599999999763e+01    -1.526105654350909e-06    1.525911180630150e-06    -1.526098670101083e-06    -2.745578646960668e-15    2.745578646960668e-15
1.408699999999763e+01    -1.524580505965361e-06    1.524385844654372e-06    -1.524573535673783e-06    -2.745578551388290e-15    2.745578551388290e-15
1.408799999999763e+01    -1.523056882153476e-06    1.522862033050620e-06    -1.523049925792256e-06    -2.745578697163996e-15    2.745578697163996e-15
1.408899999999763e+01    -1.521534781391644e-06    1.521339744295113e-06    -1.521527838932950e-06    -2.745578576774511e-15    2.745578576774511e-15
1.408999999999763e+01    -1.520014202157778e-06    1.519818976865588e-06    -1.520007273573832e-06    -2.745578632780374e-15    2.745578632780374e-15
1.409099999999763e+01    -1.518495142931311e-06    1.518299729241305e-06    -1.518488228194393e-06    -2.745578524376553e-15    2.745578524376553e-15
1.409199999999763e+01    -1.516977602193200e-06    1.516781999903046e-06    -1.516970701275642e-06    -2.745578477930235e-15    2.745578477930235e-15
1.409299999999763e+01    -1.515461578425916e-06    1.515265787333107e-06    -1.515454691300107e-06    -2.745578360948612e-15    2.745578360948612e-15
1.409399999999763e+01    -1.513947070113450e-06    1.513751090015303e-06    -1.513940196751835e-06    -2.745578394646056e-15    2.745578394646056e-15
1.409499999999763e+01    -1.512434075741306e-06    1.512237906434965e-06    -1.512427216116384e-06    -2.745578398520159e-15    2.745578398520159e-15
1.409599999999763e+01    -1.510922593796505e-06    1.510726235078937e-06    -1.510915747880830e-06    -2.745578295931612e-15    2.745578295931612e-15
1.409699999999763e+01    -1.509412622767578e-06    1.509216074435574e-06    -1.509405790533759e-06    -2.745578360722249e-15    2.745578360722249e-15
1.409799999999763e+01    -1.507904161144567e-06    1.507707422994743e-06    -1.507897342565267e-06    -2.745578174848427e-15    2.745578174848427e-15
1.409899999999763e+01    -1.506397207419024e-06    1.506200279247820e-06    -1.506390402466962e-06    -2.745578216636834e-15    2.745578216636834e-15
1.409999999999762e+01    -1.504891760084009e-06    1.504694641687688e-06    -1.504884968731958e-06    -2.745578184819173e-15    2.745578184819173e-15
1.410099999999762e+01    -1.503387817634088e-06    1.503190508808737e-06    -1.503381039854876e-06    -2.745578259766328e-15    2.745578259766328e-15
1.410199999999762e+01    -1.501885378565332e-06    1.501687879106860e-06    -1.501878614331840e-06    -2.745578467198814e-15    2.745578467198814e-15
1.410299999999762e+01    -1.500384441375316e-06    1.500186751079456e-06    -1.500377690660479e-06    -2.745578555783563e-15    2.745578555783563e-15
1.410399999999762e+01    -1.498885004563116e-06    1.498687123225422e-06    -1.498878267339923e-06    -2.745578375958221e-15    2.745578375958221e-15
1.410499999999762e+01    -1.497387066629308e-06    1.497188994045159e-06    -1.497380342870804e-06    -2.745578423998761e-15    2.745578423998761e-15
1.410599999999762e+01    -1.495890626075967e-06    1.495692362040563e-06    -1.495883915755250e-06    -2.745578374523071e-15    2.745578374523071e-15
1.410699999999762e+01    -1.494395681406667e-06    1.494197225715029e-06    -1.494388984496887e-06    -2.745578501791990e-15    2.745578501791990e-15
1.410799999999762e+01    -1.492902231126475e-06    1.492703583573449e-06    -1.492895547600839e-06    -2.745578470812193e-15    2.745578470812193e-15
1.410899999999762e+01    -1.491410273741956e-06    1.491211434122205e-06    -1.491403603573721e-06    -2.745578379307032e-15    2.745578379307032e-15
1.410999999999762e+01    -1.489919807761165e-06    1.489720775869175e-06    -1.489913150923643e-06    -2.745578378712555e-15    2.745578378712555e-15
1.411099999999762e+01    -1.488430831693649e-06    1.488231607323729e-06    -1.488424188160205e-06    -2.745578600946353e-15    2.745578600946353e-15
1.411199999999762e+01    -1.486943344050445e-06    1.486743926996723e-06    -1.486936713794498e-06    -2.745578431267250e-15    2.745578431267250e-15
1.411299999999762e+01    -1.485457343344079e-06    1.485257733400503e-06    -1.485450726339100e-06    -2.745578532000073e-15    2.745578532000073e-15
1.411399999999762e+01    -1.483972828088562e-06    1.483773025048903e-06    -1.483966224308077e-06    -2.745578487636103e-15    2.745578487636103e-15
1.411499999999762e+01    -1.482489796799394e-06    1.482289800457240e-06    -1.482483206216980e-06    -2.745578570623170e-15    2.745578570623170e-15
1.411599999999762e+01    -1.481008247993556e-06    1.480808058142316e-06    -1.481001670582842e-06    -2.745578517156561e-15    2.745578517156561e-15
1.411699999999762e+01    -1.479528180189511e-06    1.479327796622416e-06    -1.479521615924182e-06    -2.745578374038632e-15    2.745578374038632e-15
1.411799999999761e+01    -1.478049591907206e-06    1.477849014417303e-06    -1.478043040760996e-06    -2.745578286750334e-15    2.745578286750334e-15
1.411899999999761e+01    -1.476572481668065e-06    1.476371710048222e-06    -1.476565943614762e-06    -2.745578287521134e-15    2.745578287521134e-15
1.411999999999761e+01    -1.475096847994990e-06    1.474895882037893e-06    -1.475090323008435e-06    -2.745578458928897e-15    2.745578458928897e-15
1.412099999999761e+01    -1.473622689412361e-06    1.473421528910517e-06    -1.473616177466447e-06    -2.745578653852605e-15    2.745578653852605e-15
1.412199999999761e+01    -1.472150004446032e-06    1.471948649191764e-06    -1.472143505514704e-06    -2.745578775506044e-15    2.745578775506044e-15
1.412299999999761e+01    -1.470678791623332e-06    1.470477241408782e-06    -1.470672305680586e-06    -2.745578776449655e-15    2.745578776449655e-15
1.412399999999761e+01    -1.469209049473060e-06    1.469007304090187e-06    -1.469202576492946e-06    -2.745578591776651e-15    2.745578591776651e-15
1.412499999999761e+01    -1.467740776525487e-06    1.467538835766070e-06    -1.467734316482105e-06    -2.745578743575162e-15    2.745578743575162e-15
1.412599999999761e+01    -1.466273971312353e-06    1.466071834967987e-06    -1.466267524179855e-06    -2.745578889099244e-15    2.745578889099244e-15
1.412699999999761e+01    -1.464808632366865e-06    1.464606300228963e-06    -1.464802198119455e-06    -2.745578831884930e-15    2.745578831884930e-15
1.412799999999761e+01    -1.463344758223697e-06    1.463142230083489e-06    -1.463338336835632e-06    -2.745578960494524e-15    2.745578960494524e-15
1.412899999999761e+01    -1.461882347418988e-06    1.461679623067521e-06    -1.461875938864574e-06    -2.745579010886205e-15    2.745579010886205e-15
1.412999999999761e+01    -1.460421398490340e-06    1.460218477718477e-06    -1.460415002743935e-06    -2.745578865285345e-15    2.745578865285345e-15
1.413099999999761e+01    -1.458961909976816e-06    1.458758792575237e-06    -1.458955527012830e-06    -2.745578939197983e-15    2.745578939197983e-15
1.413199999999761e+01    -1.457503880418941e-06    1.457300566178141e-06    -1.457497510211835e-06    -2.745578721664430e-15    2.745578721664430e-15
1.413299999999761e+01    -1.456047308358697e-06    1.455843797068989e-06    -1.456040950882983e-06    -2.745578819193468e-15    2.745578819193468e-15
1.413399999999761e+01    -1.454592192339526e-06    1.454388483791036e-06    -1.454585847569766e-06    -2.745578862851010e-15    2.745578862851010e-15
1.413499999999761e+01    -1.453138530906323e-06    1.452934624888996e-06    -1.453132198817132e-06    -2.745578852398880e-15    2.745578852398880e-15
1.413599999999760e+01    -1.451686322605440e-06    1.451482218909033e-06    -1.451680003171481e-06    -2.745578821963907e-15    2.745578821963907e-15
1.413699999999760e+01    -1.450235565984682e-06    1.450031264398768e-06    -1.450229259180670e-06    -2.745578749555396e-15    2.745578749555396e-15
1.413799999999760e+01    -1.448786259593303e-06    1.448581759907271e-06    -1.448779965394004e-06    -2.745578969879370e-15    2.745578969879370e-15
1.413899999999760e+01    -1.447338401982011e-06    1.447133703985062e-06    -1.447332120362240e-06    -2.745578904436018e-15    2.745578904436018e-15
1.413999999999760e+01    -1.445891991702959e-06    1.445687095184111e-06    -1.445885722637583e-06    -2.745578865515352e-15    2.745578865515352e-15
1.414099999999760e+01    -1.444447027309751e-06    1.444241932057833e-06    -1.444440770773686e-06    -2.745578996441583e-15    2.745578996441583e-15
1.414199999999760e+01    -1.443003507357434e-06    1.442798213161091e-06    -1.442997263325646e-06    -2.745578841542691e-15    2.745578841542691e-15
1.414299999999760e+01    -1.441561430402500e-06    1.441355937050191e-06    -1.441555198850006e-06    -2.745578892226272e-15    2.745578892226272e-15
1.414399999999760e+01    -1.440120795002886e-06    1.439915102282881e-06    -1.440114575904752e-06    -2.745578881014091e-15    2.745578881014091e-15
1.414499999999760e+01    -1.438681599717967e-06    1.438475707418352e-06    -1.438675393049310e-06    -2.745578850628024e-15    2.745578850628024e-15
1.414599999999760e+01    -1.437243843108561e-06    1.437037751017232e-06    -1.437237648844546e-06    -2.745579040265674e-15    2.745579040265674e-15
1.414699999999760e+01    -1.435807523736924e-06    1.435601231641592e-06    -1.435801341852767e-06    -2.745579040005142e-15    2.745579040005142e-15
1.414799999999760e+01    -1.434372640166748e-06    1.434166147854935e-06    -1.434366470637715e-06    -2.745579118727000e-15    2.745579118727000e-15
1.414899999999760e+01    -1.432939190963163e-06    1.432732498222202e-06    -1.432933033764567e-06    -2.745579052604519e-15    2.745579052604519e-15
1.414999999999760e+01    -1.431507174692730e-06    1.431300281309769e-06    -1.431501029799936e-06    -2.745579188596551e-15    2.745579188596551e-15
1.415099999999760e+01    -1.430076589923447e-06    1.429869495685443e-06    -1.430070457311867e-06    -2.745579330318755e-15    2.745579330318755e-15
1.415199999999760e+01    -1.428647435224740e-06    1.428440139918464e-06    -1.428641314869837e-06    -2.745579214544771e-15    2.745579214544771e-15
1.415299999999760e+01    -1.427219709167468e-06    1.427012212579498e-06    -1.427213601044752e-06    -2.745579147114639e-15    2.745579147114639e-15
1.415399999999759e+01    -1.425793410323915e-06    1.425585712240644e-06    -1.425787314408947e-06    -2.745579312735795e-15    2.745579312735795e-15
1.415499999999759e+01    -1.424368537267795e-06    1.424160637475426e-06    -1.424362453536184e-06    -2.745579195459675e-15    2.745579195459675e-15
1.415599999999759e+01    -1.422945088574248e-06    1.422736986858793e-06    -1.422939017001652e-06    -2.745579216041855e-15    2.745579216041855e-15
1.415699999999759e+01    -1.421523062819836e-06    1.421314758967118e-06    -1.421517003381961e-06    -2.745579358184507e-15    2.745579358184507e-15
1.415799999999759e+01    -1.420102458582546e-06    1.419893952378198e-06    -1.420096411255147e-06    -2.745579431186668e-15    2.745579431186668e-15
1.415899999999759e+01    -1.418683274441785e-06    1.418474565671250e-06    -1.418677239200665e-06    -2.745579389262169e-15    2.745579389262169e-15
1.415999999999759e+01    -1.417265508978383e-06    1.417056597426912e-06    -1.417259485799393e-06    -2.745579435107489e-15    2.745579435107489e-15
1.416099999999759e+01    -1.415849160774584e-06    1.415640046227240e-06    -1.415843149633625e-06    -2.745579281058965e-15    2.745579281058965e-15
1.416199999999759e+01    -1.414434228414052e-06    1.414224910655705e-06    -1.414428229287072e-06    -2.745579256098498e-15    2.745579256098498e-15
1.416299999999759e+01    -1.413020710481868e-06    1.412811189297197e-06    -1.413014723344862e-06    -2.745579253102581e-15    2.745579253102581e-15
1.416399999999759e+01    -1.411608605564525e-06    1.411398880738019e-06    -1.411602630393538e-06    -2.745579200415647e-15    2.745579200415647e-15
1.416499999999759e+01    -1.410197912249930e-06    1.409987983565884e-06    -1.410191949021054e-06    -2.745579116106153e-15    2.745579116106153e-15
1.416599999999759e+01    -1.408788629127401e-06    1.408578496369920e-06    -1.408782677816775e-06    -2.745578951401337e-15    2.745578951401337e-15
1.416699999999759e+01    -1.407380754787668e-06    1.407170417740664e-06    -1.407374815371480e-06    -2.745578848310677e-15    2.745578848310677e-15
1.416799999999759e+01    -1.405974287822867e-06    1.405763746270060e-06    -1.405968360277352e-06    -2.745578937043502e-15    2.745578937043502e-15
1.416899999999759e+01    -1.404569226826543e-06    1.404358480551461e-06    -1.404563311127984e-06    -2.745579114140281e-15    2.745579114140281e-15
1.416999999999759e+01    -1.403165570393648e-06    1.402954619179625e-06    -1.403159666518374e-06    -2.745579208682955e-15    2.745579208682955e-15
